"order_id","order_date","customer_id","sales","order_year"
"CA-2017-158722","2017-10-20","MA-17560","45.528","2017"
"CA-2017-147452","2017-09-30","CS-11845","11.76","2017"
"CA-2017-147452","2017-09-30","CS-11845","167.94","2017"
"CA-2017-147452","2017-09-30","CS-11845","3.89","2017"
"US-2017-114657","2017-11-16","MH-18115","52.44","2017"
"CA-2017-144484","2017-09-11","CB-12025","32.36","2017"
"CA-2017-144484","2017-09-11","CB-12025","406.6","2017"
"CA-2017-125913","2017-01-16","JO-15145","27.92","2017"
"CA-2017-125913","2017-01-16","JO-15145","399.672","2017"
"CA-2017-147333","2017-12-14","KL-16555","159.8","2017"
"CA-2017-147333","2017-12-14","KL-16555","44.75","2017"
"US-2017-104094","2017-09-07","AG-10675","13.48","2017"
"CA-2017-152709","2017-10-07","DB-13210","85.52","2017"
"CA-2017-105991","2017-05-05","LH-17020","21.24","2017"
"CA-2017-105991","2017-05-05","LH-17020","9.552","2017"
"CA-2017-105991","2017-05-05","LH-17020","89.991","2017"
"US-2017-136784","2017-04-30","AD-10180","163.96","2017"
"CA-2017-151218","2017-06-20","PJ-19015","4.464","2017"
"CA-2017-144883","2017-08-15","BO-11350","50.4","2017"
"CA-2017-142174","2017-03-04","DP-13000","89.568","2017"
"CA-2017-108791","2017-07-27","TM-21490","14.89","2017"
"CA-2017-108791","2017-07-27","TM-21490","543.92","2017"
"CA-2017-131254","2017-11-19","NC-18415","191.058","2017"
"CA-2017-131254","2017-11-19","NC-18415","13.04","2017"
"CA-2017-131254","2017-11-19","NC-18415","1525.188","2017"
"CA-2017-137876","2017-04-30","DJ-13510","64.96","2017"
"CA-2017-137876","2017-04-30","DJ-13510","30.56","2017"
"US-2017-162558","2017-10-02","Dp-13240","11.808","2017"
"US-2017-162558","2017-10-02","Dp-13240","9.656","2017"
"US-2017-162558","2017-10-02","Dp-13240","20.736","2017"
"US-2017-162558","2017-10-02","Dp-13240","27.36","2017"
"US-2017-162558","2017-10-02","Dp-13240","2314.116","2017"
"US-2017-162558","2017-10-02","Dp-13240","34.236","2017"
"US-2017-162558","2017-10-02","Dp-13240","19.76","2017"
"CA-2017-134439","2017-09-18","TM-21010","15.96","2017"
"CA-2017-111577","2017-10-16","AJ-10780","307.776","2017"
"CA-2017-108539","2017-03-21","SC-20725","725.84","2017"
"CA-2017-108539","2017-03-21","SC-20725","10.896","2017"
"CA-2017-108539","2017-03-21","SC-20725","8.544","2017"
"US-2017-103814","2017-12-09","LH-16900","143.856","2017"
"US-2017-126060","2017-04-14","DW-13585","198.272","2017"
"CA-2017-100951","2017-06-09","NC-18625","720.76","2017"
"CA-2017-158071","2017-06-10","BD-11320","88.776","2017"
"CA-2017-158071","2017-06-10","BD-11320","11.56","2017"
"CA-2017-158071","2017-06-10","BD-11320","15.58","2017"
"CA-2017-147403","2017-09-10","KH-16630","85.056","2017"
"US-2017-136721","2017-04-08","NH-18610","273.96","2017"
"US-2017-136721","2017-04-08","NH-18610","306.9","2017"
"CA-2017-134152","2017-05-27","RP-19855","98.16","2017"
"CA-2017-134152","2017-05-27","RP-19855","31.44","2017"
"CA-2017-161410","2017-06-26","CC-12220","358.2","2017"
"CA-2017-161410","2017-06-26","CC-12220","545.916","2017"
"CA-2017-152786","2017-03-12","GA-14725","40.41","2017"
"CA-2017-164707","2017-02-18","CV-12805","167.976","2017"
"CA-2017-164707","2017-02-18","CV-12805","109.53","2017"
"CA-2017-164707","2017-02-18","CV-12805","9.82","2017"
"CA-2017-163874","2017-11-10","NC-18535","26.352","2017"
"CA-2017-132262","2017-09-21","ML-18265","71.98","2017"
"CA-2017-132262","2017-09-21","ML-18265","79.98","2017"
"CA-2017-123043","2017-08-24","AH-10195","24.672","2017"
"CA-2017-123043","2017-08-24","AH-10195","3.744","2017"
"CA-2017-108854","2017-12-08","DM-13345","87.92","2017"
"CA-2017-108854","2017-12-08","DM-13345","22.424","2017"
"CA-2017-108854","2017-12-08","DM-13345","90.48","2017"
"CA-2017-108854","2017-12-08","DM-13345","42.76","2017"
"CA-2017-166856","2017-09-18","TS-21505","10.08","2017"
"CA-2017-166856","2017-09-18","TS-21505","101.34","2017"
"US-2017-125647","2017-09-23","LC-16870","73.176","2017"
"US-2017-125647","2017-09-23","LC-16870","20.736","2017"
"US-2017-125647","2017-09-23","LC-16870","39.984","2017"
"CA-2017-103009","2017-11-03","PJ-18835","26.4","2017"
"US-2017-120649","2017-01-20","JF-15490","3.52","2017"
"CA-2017-117422","2017-10-21","FC-14245","161.568","2017"
"CA-2017-117422","2017-10-21","FC-14245","4.064","2017"
"CA-2017-117422","2017-10-21","FC-14245","6.216","2017"
"CA-2017-129707","2017-04-25","LH-16750","8.896","2017"
"US-2017-153633","2017-11-13","TC-21295","2.064","2017"
"CA-2017-155929","2017-09-09","AI-10855","6.368","2017"
"US-2017-108700","2017-05-19","PJ-18835","38.016","2017"
"CA-2017-160962","2017-04-28","MC-17605","8.384","2017"
"CA-2017-160962","2017-04-28","MC-17605","6.848","2017"
"CA-2017-130631","2017-12-29","BS-11755","19.6","2017"
"CA-2017-130631","2017-12-29","BS-11755","68.46","2017"
"CA-2017-116680","2017-09-04","PK-19075","13.344","2017"
"CA-2017-116680","2017-09-04","PK-19075","1478.272","2017"
"CA-2017-101574","2017-09-28","BD-11725","9.24","2017"
"CA-2017-116946","2017-12-19","TS-21505","13.36","2017"
"CA-2017-116946","2017-12-19","TS-21505","78.256","2017"
"CA-2017-116946","2017-12-19","TS-21505","102.018","2017"
"CA-2017-121741","2017-12-26","YC-21895","750.68","2017"
"CA-2017-169691","2017-06-15","Dp-13240","44.4","2017"
"CA-2017-169691","2017-06-15","Dp-13240","84.55","2017"
"CA-2017-169691","2017-06-15","Dp-13240","17.94","2017"
"CA-2017-105487","2017-10-08","CS-12250","103.192","2017"
"CA-2017-105487","2017-10-08","CS-12250","36.0","2017"
"CA-2017-105487","2017-10-08","CS-12250","239.96","2017"
"CA-2017-105487","2017-10-08","CS-12250","40.68","2017"
"CA-2017-148999","2017-01-30","EB-13870","419.136","2017"
"CA-2017-134495","2017-04-01","BF-11020","23.976","2017"
"CA-2017-134495","2017-04-01","BF-11020","6.264","2017"
"CA-2017-134495","2017-04-01","BF-11020","20.808","2017"
"CA-2017-134495","2017-04-01","BF-11020","218.352","2017"
"CA-2017-164098","2017-01-26","CG-12520","18.16","2017"
"CA-2017-117821","2017-06-12","HG-15025","63.92","2017"
"CA-2017-164378","2017-07-15","MM-18055","6.56","2017"
"CA-2017-164378","2017-07-15","MM-18055","7.83","2017"
"CA-2017-164378","2017-07-15","MM-18055","41.9","2017"
"CA-2017-164378","2017-07-15","MM-18055","664.146","2017"
"CA-2017-164378","2017-07-15","MM-18055","8.96","2017"
"CA-2017-127782","2017-11-02","TH-21115","3.312","2017"
"CA-2017-127782","2017-11-02","TH-21115","20.136","2017"
"CA-2017-127782","2017-11-02","TH-21115","8.856","2017"
"CA-2017-127782","2017-11-02","TH-21115","859.2","2017"
"US-2017-152569","2017-05-15","JD-16015","56.704","2017"
"US-2017-152569","2017-05-15","JD-16015","11.12","2017"
"CA-2017-117667","2017-12-04","MS-17980","239.96","2017"
"CA-2017-117667","2017-12-04","MS-17980","54.768","2017"
"CA-2017-117667","2017-12-04","MS-17980","13.392","2017"
"CA-2017-117667","2017-12-04","MS-17980","23.92","2017"
"CA-2017-117667","2017-12-04","MS-17980","255.968","2017"
"CA-2017-154501","2017-04-30","EA-14035","9.78","2017"
"CA-2017-166933","2017-04-24","MG-17890","1.81","2017"
"CA-2017-136609","2017-08-06","TB-21355","115.296","2017"
"CA-2017-160885","2017-12-02","JK-16090","2479.96","2017"
"US-2017-150595","2017-05-22","LE-16810","181.986","2017"
"US-2017-150595","2017-05-22","LE-16810","1.592","2017"
"US-2017-150595","2017-05-22","LE-16810","22.344","2017"
"CA-2017-102967","2017-09-22","MG-17890","67.4","2017"
"CA-2017-151008","2017-09-07","JM-16195","25.16","2017"
"CA-2017-151008","2017-09-07","JM-16195","126.56","2017"
"CA-2017-116113","2017-10-02","JW-15220","10.16","2017"
"CA-2017-133263","2017-03-31","JE-15610","34.54","2017"
"CA-2017-133263","2017-03-31","JE-15610","2999.95","2017"
"CA-2017-133263","2017-03-31","JE-15610","64.12","2017"
"CA-2017-157966","2017-03-13","SU-20665","19.456","2017"
"CA-2017-157966","2017-03-13","SU-20665","209.986","2017"
"CA-2017-157966","2017-03-13","SU-20665","29.76","2017"
"CA-2017-157966","2017-03-13","SU-20665","89.768","2017"
"CA-2017-157966","2017-03-13","SU-20665","959.984","2017"
"CA-2017-157966","2017-03-13","SU-20665","15.552","2017"
"CA-2017-157966","2017-03-13","SU-20665","34.36","2017"
"CA-2017-137498","2017-09-09","LC-17050","6.56","2017"
"CA-2017-137498","2017-09-09","LC-17050","243.92","2017"
"CA-2017-137498","2017-09-09","LC-17050","47.52","2017"
"CA-2017-163818","2017-10-04","PS-18970","19.98","2017"
"CA-2017-105333","2017-11-30","VP-21730","83.56","2017"
"CA-2017-105333","2017-11-30","VP-21730","546.06","2017"
"CA-2017-105333","2017-11-30","VP-21730","269.49","2017"
"US-2017-108014","2017-11-19","JH-15430","59.913","2017"
"CA-2017-160325","2017-09-24","BP-11095","391.98","2017"
"CA-2017-160325","2017-09-24","BP-11095","437.85","2017"
"CA-2017-151176","2017-02-13","SV-20785","25.02","2017"
"CA-2017-151176","2017-02-13","SV-20785","10.71","2017"
"CA-2017-105193","2017-03-25","JL-15835","11.05","2017"
"CA-2017-117198","2017-08-31","BG-11035","659.9","2017"
"CA-2017-121027","2017-08-18","HW-14935","843.9","2017"
"CA-2017-121027","2017-08-18","HW-14935","1496.16","2017"
"CA-2017-125745","2017-06-30","DV-13045","19.52","2017"
"CA-2017-148810","2017-06-26","DR-12880","13.872","2017"
"CA-2017-148810","2017-06-26","DR-12880","273.552","2017"
"CA-2017-123022","2017-09-03","SC-20050","82.56","2017"
"CA-2017-123022","2017-09-03","SC-20050","284.97","2017"
"CA-2017-113208","2017-03-26","ML-18040","60.84","2017"
"CA-2017-106355","2017-04-02","AT-10435","11.12","2017"
"CA-2017-120719","2017-03-23","SJ-20125","34.76","2017"
"CA-2017-127117","2017-04-14","HM-14860","74.45","2017"
"CA-2017-168179","2017-11-02","JB-16000","19.44","2017"
"CA-2017-142342","2017-07-17","AJ-10795","32.4","2017"
"CA-2017-142342","2017-07-17","AJ-10795","57.9","2017"
"CA-2017-142342","2017-07-17","AJ-10795","10.56","2017"
"CA-2017-142342","2017-07-17","AJ-10795","1194.165","2017"
"CA-2017-109099","2017-10-06","MM-18280","40.99","2017"
"CA-2017-127922","2017-10-27","SH-19975","15.84","2017"
"CA-2017-127922","2017-10-27","SH-19975","8.448","2017"
"CA-2017-126123","2017-10-14","AG-10765","27.396","2017"
"CA-2017-126123","2017-10-14","AG-10765","13.456","2017"
"CA-2017-148320","2017-11-03","PG-18895","35.88","2017"
"CA-2017-136000","2017-09-22","SC-20440","40.176","2017"
"CA-2017-115805","2017-07-31","KW-16435","36.792","2017"
"CA-2017-116939","2017-09-25","AG-10900","177.55","2017"
"CA-2017-126550","2017-03-29","RD-19720","81.4","2017"
"CA-2017-117324","2017-12-08","JP-15520","178.11","2017"
"CA-2017-117324","2017-12-08","JP-15520","1089.75","2017"
"CA-2017-117324","2017-12-08","JP-15520","61.06","2017"
"CA-2017-117324","2017-12-08","JP-15520","459.92","2017"
"CA-2017-117324","2017-12-08","JP-15520","27.52","2017"
"CA-2017-143574","2017-06-29","DR-12880","638.82","2017"
"CA-2017-143574","2017-06-29","DR-12880","30.69","2017"
"CA-2017-143574","2017-06-29","DR-12880","25.16","2017"
"US-2017-147886","2017-03-28","DH-13075","12.96","2017"
"US-2017-147886","2017-03-28","DH-13075","26.48","2017"
"US-2017-147886","2017-03-28","DH-13075","532.72","2017"
"US-2017-147886","2017-03-28","DH-13075","26.72","2017"
"US-2017-147886","2017-03-28","DH-13075","20.04","2017"
"US-2017-147886","2017-03-28","DH-13075","795.48","2017"
"US-2017-147886","2017-03-28","DH-13075","21.56","2017"
"CA-2017-104913","2017-11-18","DK-13090","74.95","2017"
"CA-2017-158169","2017-08-12","JM-16195","542.94","2017"
"CA-2017-158169","2017-08-12","JM-16195","54.92","2017"
"CA-2017-126396","2017-09-08","AR-10345","85.2","2017"
"CA-2017-141117","2017-10-02","JK-16090","217.764","2017"
"CA-2017-141117","2017-10-02","JK-16090","39.072","2017"
"CA-2017-141117","2017-10-02","JK-16090","22.638","2017"
"CA-2017-141117","2017-10-02","JK-16090","95.144","2017"
"CA-2017-115070","2017-04-10","MG-18205","12.32","2017"
"CA-2017-115070","2017-04-10","MG-18205","4.419","2017"
"CA-2017-140186","2017-09-29","PG-18820","35.0","2017"
"CA-2017-140186","2017-09-29","PG-18820","72.784","2017"
"CA-2017-140186","2017-09-29","PG-18820","97.84","2017"
"CA-2017-140186","2017-09-29","PG-18820","51.75","2017"
"CA-2017-140186","2017-09-29","PG-18820","46.672","2017"
"US-2017-106796","2017-05-12","JP-16135","10.272","2017"
"CA-2017-113873","2017-11-13","KE-16420","61.792","2017"
"CA-2017-113873","2017-11-13","KE-16420","205.9992","2017"
"CA-2017-117632","2017-05-12","CS-12175","238.62","2017"
"CA-2017-117632","2017-05-12","CS-12175","7.77","2017"
"CA-2017-117632","2017-05-12","CS-12175","285.48","2017"
"CA-2017-117632","2017-05-12","CS-12175","19.168","2017"
"CA-2017-161067","2017-09-03","KB-16405","419.4","2017"
"CA-2017-161067","2017-09-03","KB-16405","90.801","2017"
"CA-2017-161067","2017-09-03","KB-16405","181.764","2017"
"CA-2017-161067","2017-09-03","KB-16405","5.56","2017"
"CA-2017-133207","2017-11-27","DO-13645","57.568","2017"
"US-2017-153255","2017-09-03","JK-15730","239.666","2017"
"CA-2017-129910","2017-03-30","ME-17320","59.76","2017"
"CA-2017-133095","2017-06-04","EH-14005","108.08","2017"
"CA-2017-133095","2017-06-04","EH-14005","9.54","2017"
"CA-2017-151596","2017-10-08","BP-11050","42.76","2017"
"CA-2017-159954","2017-09-10","SS-20410","2.78","2017"
"CA-2017-100825","2017-09-09","KD-16495","99.87","2017"
"CA-2017-108000","2017-01-12","LS-16945","9.78","2017"
"US-2017-153948","2017-11-06","FM-14290","59.94","2017"
"US-2017-153948","2017-11-06","FM-14290","45.36","2017"
"US-2017-153948","2017-11-06","FM-14290","26.4","2017"
"US-2017-153948","2017-11-06","FM-14290","41.4","2017"
"US-2017-153948","2017-11-06","FM-14290","16.95","2017"
"CA-2017-146458","2017-11-19","RB-19435","22.96","2017"
"CA-2017-150420","2017-06-03","GD-14590","1099.5","2017"
"US-2017-169551","2017-07-07","RL-19615","87.21","2017"
"US-2017-169551","2017-07-07","RL-19615","15.552","2017"
"US-2017-169551","2017-07-07","RL-19615","683.988","2017"
"US-2017-169551","2017-07-07","RL-19615","13.392","2017"
"US-2017-169551","2017-07-07","RL-19615","16.776","2017"
"US-2017-169551","2017-07-07","RL-19615","527.92","2017"
"CA-2017-122077","2017-05-19","JF-15295","95.992","2017"
"CA-2017-122077","2017-05-19","JF-15295","13.216","2017"
"CA-2017-112431","2017-10-12","RW-19690","435.84","2017"
"CA-2017-112431","2017-10-12","RW-19690","5.88","2017"
"CA-2017-161046","2017-03-05","CB-12535","42.68","2017"
"CA-2017-161046","2017-03-05","CB-12535","299.97","2017"
"CA-2017-161046","2017-03-05","CB-12535","262.24","2017"
"CA-2017-161046","2017-03-05","CB-12535","234.36","2017"
"US-2017-141698","2017-04-15","SD-20485","20.736","2017"
"CA-2017-150602","2017-02-09","ML-17395","21.12","2017"
"CA-2017-119011","2017-08-20","LR-17035","17.22","2017"
"CA-2017-119011","2017-08-20","LR-17035","226.56","2017"
"CA-2017-119011","2017-08-20","LR-17035","107.88","2017"
"CA-2017-115105","2017-02-06","BD-11770","240.784","2017"
"CA-2017-102155","2017-07-13","RR-19525","360.38","2017"
"CA-2017-102155","2017-07-13","RR-19525","13.56","2017"
"CA-2017-116953","2017-04-24","SV-20935","552.0","2017"
"CA-2017-112984","2017-09-16","EH-14185","20.544","2017"
"US-2017-163300","2017-09-15","ES-14020","2357.488","2017"
"US-2017-163300","2017-09-15","ES-14020","369.544","2017"
"US-2017-163300","2017-09-15","ES-14020","184.752","2017"
"US-2017-146878","2017-09-21","DL-12865","12.294","2017"
"CA-2017-107244","2017-09-07","AG-10390","19.76","2017"
"CA-2017-129581","2017-12-11","KN-16390","128.85","2017"
"CA-2017-129028","2017-04-01","GB-14530","127.95","2017"
"US-2017-128832","2017-04-24","LS-16945","69.98","2017"
"CA-2017-139717","2017-08-24","DM-13015","646.272","2017"
"CA-2017-139717","2017-08-24","DM-13015","10.368","2017"
"CA-2017-136007","2017-02-23","AC-10615","8.4","2017"
"CA-2017-136007","2017-02-23","AC-10615","71.96","2017"
"US-2017-152492","2017-07-06","AH-10585","239.24","2017"
"CA-2017-104010","2017-04-23","TD-20995","54.9","2017"
"CA-2017-122364","2017-09-24","FA-14230","859.2","2017"
"CA-2017-122364","2017-09-24","FA-14230","506.28","2017"
"CA-2017-145702","2017-05-19","AH-10075","314.352","2017"
"CA-2017-145702","2017-05-19","AH-10075","27.888","2017"
"CA-2017-166695","2017-05-20","CC-12430","518.272","2017"
"CA-2017-166695","2017-05-20","CC-12430","6.98","2017"
"CA-2017-166695","2017-05-20","CC-12430","343.2","2017"
"CA-2017-167542","2017-08-13","KD-16495","17.544","2017"
"CA-2017-121398","2017-12-25","FH-14365","153.552","2017"
"CA-2017-121398","2017-12-25","FH-14365","270.62","2017"
"CA-2017-154676","2017-08-05","NZ-18565","151.056","2017"
"US-2017-162068","2017-12-28","PC-18745","1.188","2017"
"CA-2017-100111","2017-09-20","SV-20365","272.646","2017"
"CA-2017-100111","2017-09-20","SV-20365","212.8","2017"
"CA-2017-100111","2017-09-20","SV-20365","38.52","2017"
"CA-2017-100111","2017-09-20","SV-20365","72.64","2017"
"CA-2017-100111","2017-09-20","SV-20365","45.4","2017"
"CA-2017-100111","2017-09-20","SV-20365","13.76","2017"
"CA-2017-100111","2017-09-20","SV-20365","80.991","2017"
"CA-2017-100111","2017-09-20","SV-20365","11.784","2017"
"CA-2017-100111","2017-09-20","SV-20365","4.36","2017"
"CA-2017-100111","2017-09-20","SV-20365","2888.127","2017"
"CA-2017-100111","2017-09-20","SV-20365","1299.66","2017"
"CA-2017-100111","2017-09-20","SV-20365","2254.41","2017"
"CA-2017-100111","2017-09-20","SV-20365","104.85","2017"
"CA-2017-100111","2017-09-20","SV-20365","59.97","2017"
"US-2017-132381","2017-08-22","Dp-13240","314.532","2017"
"CA-2017-143378","2017-09-19","JR-16210","191.976","2017"
"CA-2017-143378","2017-09-19","JR-16210","23.832","2017"
"CA-2017-143378","2017-09-19","JR-16210","409.216","2017"
"CA-2017-143378","2017-09-19","JR-16210","72.588","2017"
"CA-2017-152660","2017-12-04","CB-12415","61.568","2017"
"CA-2017-145772","2017-06-03","SS-20140","44.75","2017"
"CA-2017-145772","2017-06-03","SS-20140","11.96","2017"
"CA-2017-145772","2017-06-03","SS-20140","3.912","2017"
"CA-2017-162033","2017-03-26","EM-14200","53.25","2017"
"CA-2017-162033","2017-03-26","EM-14200","3.76","2017"
"CA-2017-145737","2017-09-15","AB-10165","163.96","2017"
"CA-2017-121083","2017-07-09","JF-15190","274.8","2017"
"CA-2017-121083","2017-07-09","JF-15190","195.64","2017"
"CA-2017-121083","2017-07-09","JF-15190","257.98","2017"
"CA-2017-121083","2017-07-09","JF-15190","119.04","2017"
"CA-2017-151190","2017-06-27","GT-14710","20.07","2017"
"CA-2017-105130","2017-11-21","PJ-18835","11.76","2017"
"CA-2017-105130","2017-11-21","PJ-18835","40.736","2017"
"CA-2017-101322","2017-12-28","JG-15310","340.704","2017"
"CA-2017-139437","2017-07-03","RD-19585","87.92","2017"
"CA-2017-151484","2017-04-20","CV-12805","51.968","2017"
"CA-2017-151484","2017-04-20","CV-12805","51.336","2017"
"CA-2017-151484","2017-04-20","CV-12805","332.704","2017"
"CA-2017-151484","2017-04-20","CV-12805","42.408","2017"
"CA-2017-157903","2017-04-04","AM-10705","383.84","2017"
"CA-2017-107986","2017-12-13","MW-18220","31.44","2017"
"CA-2017-104927","2017-12-22","AG-10330","25.92","2017"
"CA-2017-104927","2017-12-22","AG-10330","6.33","2017"
"CA-2017-104927","2017-12-22","AG-10330","75.88","2017"
"CA-2017-113453","2017-10-21","CM-12160","329.988","2017"
"CA-2017-113453","2017-10-21","CM-12160","71.376","2017"
"CA-2017-145660","2017-12-01","MG-17650","7.712","2017"
"CA-2017-148138","2017-09-29","ME-18010","51.168","2017"
"CA-2017-119809","2017-08-18","YS-21880","2793.528","2017"
"CA-2017-119809","2017-08-18","YS-21880","1000.02","2017"
"CA-2017-119809","2017-08-18","YS-21880","65.94","2017"
"CA-2017-149944","2017-11-12","MB-17305","18.24","2017"
"CA-2017-149944","2017-11-12","MB-17305","76.12","2017"
"US-2017-157224","2017-09-14","JB-16000","56.7","2017"
"CA-2017-140627","2017-12-23","DK-12985","72.704","2017"
"CA-2017-140627","2017-12-23","DK-12985","12.264","2017"
"CA-2017-140627","2017-12-23","DK-12985","218.352","2017"
"CA-2017-127656","2017-07-11","NW-18400","30.32","2017"
"US-2017-142188","2017-09-11","JF-15415","177.568","2017"
"US-2017-142188","2017-09-11","JF-15415","19.44","2017"
"US-2017-142188","2017-09-11","JF-15415","71.28","2017"
"US-2017-142188","2017-09-11","JF-15415","1471.96","2017"
"US-2017-142188","2017-09-11","JF-15415","79.96","2017"
"CA-2017-141572","2017-05-28","LO-17170","247.44","2017"
"CA-2017-121580","2017-05-29","ML-17410","43.41","2017"
"CA-2017-121580","2017-05-29","ML-17410","6.24","2017"
"CA-2017-121580","2017-05-29","ML-17410","465.16","2017"
"CA-2017-121580","2017-05-29","ML-17410","7.98","2017"
"CA-2017-139444","2017-09-09","GK-14620","9.856","2017"
"CA-2017-141425","2017-11-02","AR-10825","384.592","2017"
"CA-2017-103506","2017-07-23","LR-17035","41.4","2017"
"CA-2017-160724","2017-05-05","YS-21880","34.5","2017"
"CA-2017-102379","2017-12-02","BB-11545","39.992","2017"
"CA-2017-102379","2017-12-02","BB-11545","1159.056","2017"
"CA-2017-102379","2017-12-02","BB-11545","179.9","2017"
"CA-2017-149706","2017-12-11","AS-10285","116.312","2017"
"CA-2017-152226","2017-05-12","JH-15910","5.904","2017"
"CA-2017-143756","2017-12-02","ME-17725","701.96","2017"
"CA-2017-107314","2017-11-30","MZ-17335","25.83","2017"
"CA-2017-166919","2017-11-23","AH-10210","195.96","2017"
"CA-2017-162712","2017-06-18","NK-18490","74.352","2017"
"CA-2017-107552","2017-05-05","AI-10855","6.68","2017"
"CA-2017-120019","2017-02-16","NG-18355","579.51","2017"
"CA-2017-120019","2017-02-16","NG-18355","14.99","2017"
"CA-2017-161459","2017-11-25","EB-13750","39.96","2017"
"CA-2017-161459","2017-11-25","EB-13750","34.08","2017"
"CA-2017-160017","2017-09-28","SP-20860","10.368","2017"
"CA-2017-143112","2017-10-05","TS-21370","87.8","2017"
"CA-2017-143112","2017-10-05","TS-21370","221.382","2017"
"CA-2017-143112","2017-10-05","TS-21370","5199.96","2017"
"CA-2017-104822","2017-10-20","RB-19465","24.55","2017"
"CA-2017-161557","2017-09-03","AG-10900","108.4","2017"
"CA-2017-161130","2017-11-03","BF-11275","361.376","2017"
"CA-2017-139080","2017-01-23","CS-12250","19.68","2017"
"CA-2017-139080","2017-01-23","CS-12250","25.92","2017"
"CA-2017-139080","2017-01-23","CS-12250","6.48","2017"
"CA-2017-139080","2017-01-23","CS-12250","86.352","2017"
"CA-2017-110443","2017-11-21","CK-12205","150.8","2017"
"CA-2017-110443","2017-11-21","CK-12205","1039.992","2017"
"CA-2017-110443","2017-11-21","CK-12205","51.84","2017"
"CA-2017-144848","2017-04-04","DS-13030","41.22","2017"
"CA-2017-144848","2017-04-04","DS-13030","240.37","2017"
"CA-2017-144848","2017-04-04","DS-13030","119.02","2017"
"US-2017-147998","2017-05-19","SA-20830","133.12","2017"
"CA-2017-143035","2017-10-03","CC-12430","83.92","2017"
"CA-2017-143035","2017-10-03","CC-12430","6.63","2017"
"CA-2017-143035","2017-10-03","CC-12430","371.97","2017"
"CA-2017-150623","2017-04-10","DB-13360","99.99","2017"
"CA-2017-150623","2017-04-10","DB-13360","286.15","2017"
"US-2017-104661","2017-01-15","TB-21250","32.784","2017"
"US-2017-104661","2017-01-15","TB-21250","47.984","2017"
"US-2017-104661","2017-01-15","TB-21250","62.592","2017"
"US-2017-104661","2017-01-15","TB-21250","4.276","2017"
"CA-2017-131632","2017-10-31","AH-10120","5.248","2017"
"CA-2017-151981","2017-08-06","GM-14455","824.95","2017"
"CA-2017-151981","2017-08-06","GM-14455","24.64","2017"
"CA-2017-151981","2017-08-06","GM-14455","227.88","2017"
"CA-2017-125472","2017-05-30","BD-11725","241.96","2017"
"CA-2017-125472","2017-05-30","BD-11725","3.89","2017"
"CA-2017-125472","2017-05-30","BD-11725","8.01","2017"
"CA-2017-154074","2017-08-31","BW-11110","569.568","2017"
"CA-2017-154074","2017-08-31","BW-11110","149.73","2017"
"CA-2017-161774","2017-05-14","GT-14710","899.43","2017"
"CA-2017-161774","2017-05-14","GT-14710","46.2","2017"
"CA-2017-161774","2017-05-14","GT-14710","47.952","2017"
"CA-2017-161774","2017-05-14","GT-14710","7.992","2017"
"CA-2017-161774","2017-05-14","GT-14710","76.864","2017"
"CA-2017-151211","2017-08-17","AH-10120","102.93","2017"
"CA-2017-151211","2017-08-17","AH-10120","98.16","2017"
"CA-2017-142671","2017-11-10","DR-12940","11.52","2017"
"CA-2017-144750","2017-08-21","DL-13495","83.88","2017"
"CA-2017-115777","2017-08-19","DO-13645","19.44","2017"
"US-2017-116897","2017-05-27","JG-15160","35.0","2017"
"US-2017-116897","2017-05-27","JG-15160","477.15","2017"
"US-2017-116897","2017-05-27","JG-15160","302.376","2017"
"US-2017-113992","2017-12-14","LC-16885","974.988","2017"
"US-2017-119816","2017-03-04","TT-21460","103.5","2017"
"US-2017-119816","2017-03-04","TT-21460","2.464","2017"
"US-2017-119816","2017-03-04","TT-21460","8.72","2017"
"CA-2017-161102","2017-07-31","EC-14050","56.56","2017"
"CA-2017-161102","2017-07-31","EC-14050","36.96","2017"
"US-2017-133361","2017-05-14","AJ-10780","3.76","2017"
"US-2017-133361","2017-05-14","AJ-10780","14.7","2017"
"US-2017-133361","2017-05-14","AJ-10780","37.2","2017"
"US-2017-133361","2017-05-14","AJ-10780","89.97","2017"
"US-2017-133361","2017-05-14","AJ-10780","261.96","2017"
"US-2017-133361","2017-05-14","AJ-10780","74.0","2017"
"CA-2017-153080","2017-05-22","EH-13945","68.46","2017"
"CA-2017-140872","2017-06-03","NR-18550","4.554","2017"
"CA-2017-140872","2017-06-03","NR-18550","5.2","2017"
"CA-2017-140872","2017-06-03","NR-18550","205.992","2017"
"CA-2017-140872","2017-06-03","NR-18550","15.552","2017"
"CA-2017-140872","2017-06-03","NR-18550","503.96","2017"
"CA-2017-140872","2017-06-03","NR-18550","24.472","2017"
"CA-2017-140872","2017-06-03","NR-18550","241.568","2017"
"CA-2017-140872","2017-06-03","NR-18550","110.4","2017"
"CA-2017-113908","2017-06-03","KN-16390","384.768","2017"
"CA-2017-113908","2017-06-03","KN-16390","78.66","2017"
"CA-2017-113908","2017-06-03","KN-16390","45.36","2017"
"US-2017-148866","2017-09-19","JM-15535","32.4","2017"
"CA-2017-111262","2017-10-28","KH-16510","24.0","2017"
"CA-2017-111262","2017-10-28","KH-16510","15.552","2017"
"CA-2017-111262","2017-10-28","KH-16510","26.176","2017"
